stn,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,frshtt,cldp,winddir
765390,2021-01-27,12:20:19,1.0,-8.1,847.1,1013.6,13.4,7.9,0.01,0.0,010000,60.0,29
767410,2021-01-27,12:20:19,20.0,16.1,1013.9,1014.0,6.7,10.7,0.06,0.0,010000,50.6,339
764915,2021-01-27,12:20:19,3.3,3.4,1012.0,1009.7,16.3,18.0,0.0,0.0,000000,5.4,213
766790,2021-01-27,12:20:19,3.2,-12.4,780.4,1015.3,13.7,10.3,0.05,0.0,010000,57.3,32
766793,2021-01-27,12:20:19,5.4,-5.4,1006.9,1006.0,12.4,11.0,0.0,0.0,000000,67.0,35
761510,2021-01-27,12:20:19,7.4,4.8,1005.9,1023.1,26.3,28.5,0.0,0.0,000000,89.8,150
766850,2021-01-27,12:20:19,5.1,-4.2,787.6,1012.5,13.8,9.0,0.04,0.0,010000,50.6,44
766870,2021-01-27,12:20:19,10.1,7.0,873.6,1022.6,10.6,2.9,0.0,0.0,000000,31.1,235
768053,2021-01-27,12:20:19,21.3,17.5,991.0,988.6,10.0,4.4,0.0,0.0,000000,31.8,134
768430,2021-01-27,12:20:19,14.0,8.4,952.8,1017.9,11.4,17.5,0.01,0.0,010000,90.1,334
768056,2021-01-27,12:20:19,21.5,14.3,1015.6,1010.9,12.1,7.2,0.0,0.0,000000,70.1,45
766250,2021-01-27,12:20:19,7.8,0.2,899.3,985.3,11.5,13.7,0.02,0.0,010000,82.3,286
762250,2021-01-27,12:20:19,3.5,-8.2,1003.1,1015.0,42.2,12.1,0.0,0.0,000000,4.1,58
762253,2021-01-27,12:20:19,0.3,-16.9,1012.0,1001.8,13.4,12.7,0.0,0.0,000000,41.2,163
766010,2021-01-27,12:20:19,5.9,3.8,1031.7,1016.0,16.0,3.2,0.0,0.0,000000,97.8,32
766011,2021-01-27,12:20:19,7.0,3.1,1027.2,1013.5,15.3,4.5,0.0,0.0,000000,23.9,359
766546,2021-01-27,12:20:19,9.2,7.9,1001.4,1013.2,12.3,4.6,0.0,0.0,000000,32.9,191
760053,2021-01-27,12:20:19,4.6,-5.9,1000.7,1020.8,16.6,3.8,0.0,0.0,000000,55.1,120
760013,2021-01-27,12:20:19,6.2,1.3,1015.0,1013.2,11.5,8.1,0.0,0.0,000000,51.6,270
767260,2021-01-27,12:20:19,15.1,-4.8,843.2,1012.6,15.2,0.7,0.0,0.0,000000,83.5,174
765773,2021-01-27,12:20:19,1.7,-8.3,1013.6,1009.5,13.2,8.1,0.0,0.0,000000,35.3,283
760610,2021-01-27,12:20:19,7.5,2.8,1002.7,1012.4,40.2,14.6,0.0,0.0,000000,6.1,247
763615,2021-01-27,12:20:19,3.7,-5.4,1013.4,1017.1,17.3,9.9,0.0,0.0,000000,93.9,256
763503,2021-01-27,12:20:19,8.9,2.6,1013.4,1008.5,11.4,14.8,0.22,0.0,010000,77.5,312
762555,2021-01-27,12:20:19,8.3,-0.8,992.4,993.1,14.0,7.9,0.0,0.0,000000,0.6,159
762550,2021-01-27,12:20:19,11.4,-4.3,1031.5,1013.9,38.2,3.1,0.0,0.0,000000,7.8,346
766534,2021-01-27,12:20:19,10.6,4.2,996.0,1002.8,14.1,8.7,0.0,0.0,000000,49.7,338
766913,2021-01-27,12:20:19,17.9,13.7,1014.4,1008.5,10.1,17.4,0.15,0.0,010000,50.2,127
766910,2021-01-27,12:20:19,15.7,11.6,1012.4,1014.6,9.6,16.9,0.0,0.0,000000,51.2,132
765494,2021-01-27,12:20:19,18.3,16.7,987.4,1011.5,8.9,3.0,0.0,0.0,000000,90.0,7
765493,2021-01-27,12:20:19,16.0,12.2,1015.7,1012.7,9.2,15.3,0.0,0.0,000000,50.6,151
765255,2021-01-27,12:20:19,0.1,-12.9,992.0,1002.4,15.4,14.7,0.0,0.0,000000,84.7,58
765491,2021-01-27,12:20:19,11.7,7.6,1050.3,1034.9,9.8,6.4,0.0,0.0,000000,69.9,159
764050,2021-01-27,12:20:19,4.2,-4.6,1011.9,1014.9,27.9,19.9,0.0,0.0,000000,29.6,209
764055,2021-01-27,12:20:19,3.6,-3.6,997.7,1004.6,18.5,10.8,0.0,0.0,000000,90.5,264
766440,2021-01-27,12:20:19,17.3,11.7,1014.3,1017.0,11.4,15.6,0.02,0.0,010000,50.8,352
766443,2021-01-27,12:20:19,20.1,16.9,1007.6,1010.8,10.5,24.7,0.0,0.0,000000,49.9,221
761180,2021-01-27,12:20:19,1.4,-12.1,1014.4,1012.0,41.6,10.5,0.0,0.0,000000,79.5,178
766753,2021-01-27,12:20:19,0.3,-6.4,1004.1,1014.2,10.8,5.1,0.0,0.0,000000,49.8,157
764591,2021-01-27,12:20:19,5.0,0.3,1021.3,1014.3,15.6,2.9,0.0,0.0,000000,93.5,357
764990,2021-01-27,12:20:19,10.2,7.4,1009.6,1018.1,42.3,7.6,0.0,0.0,000000,26.8,148
764580,2021-01-27,12:20:19,6.7,4.6,1015.1,1015.6,13.5,5.4,0.0,0.0,000000,83.2,103
767433,2021-01-27,12:20:19,20.0,16.0,1006.1,1006.6,10.4,13.5,0.01,0.0,010000,99.2,242
764593,2021-01-27,12:20:19,8.8,2.4,1006.3,1008.3,14.9,8.8,0.0,0.0,000000,50.6,76
768485,2021-01-27,12:20:19,22.2,14.1,1008.0,1005.5,11.1,9.7,0.0,0.0,000000,57.8,198
763820,2021-01-27,12:20:19,4.0,-7.3,929.6,1015.3,13.7,6.7,0.01,0.0,010000,50.6,193
767260,2021-01-27,12:20:20,14.1,-4.8,843.2,1012.6,15.2,0.6,0.0,0.0,000000,83.5,174
763420,2021-01-27,12:20:20,3.6,-6.4,979.9,1016.5,18.9,6.5,0.01,0.0,010000,62.8,256
766133,2021-01-27,12:20:20,2.5,-7.6,1014.3,1011.8,13.7,5.3,0.0,0.0,000000,24.9,57
766127,2021-01-27,12:20:20,14.6,12.3,1014.2,1014.9,7.7,6.6,0.0,0.0,000000,81.4,336
767500,2021-01-27,12:20:20,17.6,15.0,1013.1,1014.7,11.6,13.3,0.1,0.0,010000,50.4,107
767502,2021-01-27,12:20:20,22.6,17.7,1012.2,1020.7,9.8,37.1,0.0,0.0,000000,16.9,23
767493,2021-01-27,12:20:20,21.5,17.0,1007.4,1012.9,9.8,19.0,0.0,0.0,000000,94.9,292
768430,2021-01-27,12:20:20,13.5,6.9,952.8,1017.9,11.5,17.7,0.01,0.0,010000,90.1,334
766790,2021-01-27,12:20:20,3.2,-12.4,780.4,1015.3,13.6,10.4,0.05,0.0,010000,57.2,32
766793,2021-01-27,12:20:20,5.4,-5.4,1006.9,1006.1,12.4,11.1,0.0,0.0,000000,66.9,35
760053,2021-01-27,12:20:20,4.6,-4.4,1000.6,1020.8,16.6,3.8,0.0,0.0,000000,55.1,120
765906,2021-01-27,12:20:20,20.3,15.7,1010.6,1010.6,11.6,11.7,0.11,0.0,010000,50.2,171
766440,2021-01-27,12:20:20,16.7,10.4,1014.3,1017.0,11.3,15.5,0.02,0.0,010000,50.7,352
766443,2021-01-27,12:20:20,20.1,16.9,1007.8,1010.7,10.4,24.9,0.0,0.0,000000,49.9,222
763993,2021-01-27,12:20:20,14.2,7.9,1009.5,1012.6,12.0,15.6,0.0,0.0,000000,29.8,275
763943,2021-01-27,12:20:20,6.4,-2.3,1010.0,1010.0,13.6,14.2,0.42,0.0,010000,89.2,155
763940,2021-01-27,12:20:20,2.8,-6.1,1009.0,1008.2,12.9,12.0,0.0,0.0,000000,75.5,354
766580,2021-01-27,12:20:20,13.0,-0.8,964.9,1009.9,17.8,7.4,0.0,0.0,000000,33.5,102
763944,2021-01-27,12:20:20,4.7,0.9,1010.9,1012.6,11.2,7.5,0.0,0.0,000000,9.1,29
766250,2021-01-27,12:20:20,8.4,-1.2,899.3,985.3,11.5,13.6,0.02,0.0,010000,82.3,286
760610,2021-01-27,12:20:20,7.5,2.2,1003.0,1012.4,40.3,14.7,0.0,0.0,000000,6.0,247
763050,2021-01-27,12:20:20,9.8,5.2,1016.5,1017.1,16.8,3.8,0.0,0.0,000000,30.2,235
766950,2021-01-27,12:20:20,18.3,12.5,1015.2,1017.1,9.9,11.1,0.02,0.0,010000,50.8,32
766920,2021-01-27,12:20:20,19.4,16.0,1020.0,1022.2,4.7,11.4,0.0,0.0,000000,31.3,137
766010,2021-01-27,12:20:20,6.9,2.6,1031.7,1016.0,16.1,3.2,0.0,0.0,000000,97.8,32
766011,2021-01-27,12:20:20,7.0,3.1,1027.5,1013.5,15.3,4.4,0.0,0.0,000000,23.9,359
761300,2021-01-27,12:20:20,-2.6,-14.7,1045.2,1022.2,39.3,5.6,0.0,0.0,100000,15.0,53
764990,2021-01-27,12:20:20,10.6,7.4,1009.6,1018.1,42.4,7.7,0.0,0.0,000000,26.8,148
766655,2021-01-27,12:20:20,11.5,6.6,993.4,1013.4,14.2,6.0,0.25,0.0,010000,51.1,178
763503,2021-01-27,12:20:20,8.5,3.7,1013.5,1008.5,11.4,14.7,0.22,0.0,010000,77.5,311
765480,2021-01-27,12:20:20,14.4,10.9,1019.9,1023.1,13.5,2.0,0.0,0.0,000000,95.6,121
764235,2021-01-27,12:20:20,2.2,-8.2,994.6,1018.7,18.7,4.1,0.0,0.0,000000,3.3,314
765773,2021-01-27,12:20:20,1.7,-10.0,1013.6,1009.5,13.2,8.0,0.0,0.0,000000,35.3,283
765560,2021-01-27,12:20:20,3.3,-5.7,910.2,1012.0,17.7,9.2,0.0,0.0,000000,33.6,2
767441,2021-01-27,12:20:20,19.6,18.3,1005.4,1040.5,9.5,2.6,0.0,0.0,000000,3.6,69
764915,2021-01-27,12:20:20,11.6,3.4,1012.0,1009.8,16.2,17.9,0.0,0.0,000000,5.3,213
762530,2021-01-27,12:20:20,5.3,-3.9,1004.5,1017.6,18.5,6.7,0.01,0.0,010000,72.7,85
767433,2021-01-27,12:20:20,20.0,15.1,1006.1,1006.6,10.4,13.6,0.01,0.0,010000,99.2,241
762863,2021-01-27,12:20:20,7.9,0.2,1002.8,1011.5,13.5,12.3,0.0,0.0,000000,71.0,211
763820,2021-01-27,12:20:20,3.5,-7.3,929.6,1015.3,13.8,6.8,0.01,0.0,010000,50.7,193
768556,2021-01-27,12:20:20,21.8,16.6,1011.8,1016.4,15.0,11.7,0.0,0.0,000000,22.5,307
766850,2021-01-27,12:20:20,5.1,-6.0,787.6,1012.5,13.8,9.1,0.04,0.0,010000,50.6,43
766546,2021-01-27,12:20:20,9.2,7.2,1001.6,1012.6,12.4,4.6,0.0,0.0,000000,32.9,191
766870,2021-01-27,12:20:20,10.1,7.0,873.6,1022.6,10.7,2.9,0.0,0.0,000000,31.1,235
767584,2021-01-27,12:20:20,6.0,0.2,1005.1,1004.0,12.1,8.3,0.0,0.0,000000,96.6,247
760754,2021-01-27,12:20:20,15.4,11.1,1023.8,1015.9,11.9,8.6,0.0,0.0,000000,82.5,57
762430,2021-01-27,12:20:20,5.0,-1.4,990.7,1020.0,14.6,11.6,0.04,0.0,010000,68.7,14
760753,2021-01-27,12:20:20,3.5,-4.8,1005.2,1013.8,14.4,13.0,0.0,0.0,000000,84.1,323
764056,2021-01-27,12:20:20,6.2,-6.4,1013.8,1011.2,9.0,16.5,0.0,0.0,000000,5.2,244
761600,2021-01-27,12:20:20,6.0,-6.4,1000.5,0.0,24.6,3.0,0.0,0.0,000000,14.4,20
767410,2021-01-27,12:20:20,20.0,16.7,1013.8,1014.0,6.6,10.6,0.06,0.0,010000,50.6,339
765905,2021-01-27,12:20:20,8.0,8.5,1019.1,1014.7,11.6,10.5,0.0,0.0,000000,24.9,295
765494,2021-01-27,12:20:20,17.7,16.0,987.3,1011.5,8.9,2.9,0.0,0.0,000000,90.0,7
765493,2021-01-27,12:20:20,17.1,0.0,1015.7,1012.7,9.2,15.4,0.0,0.0,000000,50.7,151
765491,2021-01-27,12:20:20,11.7,8.5,1050.4,1034.9,9.9,6.6,0.0,0.0,000000,70.0,159
765255,2021-01-27,12:20:20,0.2,-12.9,992.0,1002.7,15.4,14.6,0.0,0.0,000000,84.7,59
762555,2021-01-27,12:20:20,7.2,-1.7,992.7,993.2,14.0,8.0,0.0,0.0,000000,0.6,158
762550,2021-01-27,12:20:20,12.0,-5.3,1031.5,1013.9,38.1,3.2,0.0,0.0,000000,7.7,347
764125,2021-01-27,12:20:20,3.8,-7.2,984.5,974.4,11.5,10.2,0.0,0.0,000000,66.9,353
764120,2021-01-27,12:20:20,6.3,-3.1,1012.3,1015.2,15.3,6.2,0.06,0.0,010000,50.1,169
764050,2021-01-27,12:20:20,3.1,-3.2,1011.9,1014.9,27.9,19.8,0.0,0.0,000000,29.6,208
763900,2021-01-27,12:20:20,2.0,-5.5,823.5,1014.4,10.4,14.5,0.06,0.0,010000,62.7,162
764055,2021-01-27,12:20:20,3.6,-2.2,997.7,1004.6,18.5,10.9,0.0,0.0,000000,90.5,264
766753,2021-01-27,12:20:20,0.3,-8.3,1004.2,1014.2,10.8,5.0,0.0,0.0,000000,49.8,156
766013,2021-01-27,12:20:20,11.1,6.5,1011.5,1007.0,16.0,8.4,0.0,0.0,000000,15.7,350
765390,2021-01-27,12:20:20,0.9,-6.2,847.1,1013.6,13.5,8.0,0.01,0.0,010000,59.9,29
768485,2021-01-27,12:20:20,22.2,14.1,1008.0,1005.6,11.1,9.8,0.0,0.0,000000,57.8,197
765710,2021-01-27,12:20:20,3.1,-9.4,968.9,1013.5,16.9,10.0,0.02,0.0,010000,50.4,339
762580,2021-01-27,12:20:20,3.5,-4.7,1011.9,1016.8,12.6,4.0,0.0,0.0,000000,51.9,230
766534,2021-01-27,12:20:20,9.5,5.0,996.0,1002.8,14.1,8.7,0.0,0.0,000000,49.7,339
763615,2021-01-27,12:20:20,3.7,-5.4,1013.4,1017.1,17.3,9.8,0.0,0.0,000000,93.9,257
761510,2021-01-27,12:20:20,7.4,4.8,1005.8,1023.1,26.4,28.4,0.0,0.0,000000,89.8,150
766913,2021-01-27,12:20:20,18.7,14.6,1014.3,1008.4,10.0,17.5,0.15,0.0,010000,50.1,127
766910,2021-01-27,12:20:20,16.8,12.5,1012.4,1014.6,9.5,17.1,0.0,0.0,000000,51.1,132
768053,2021-01-27,12:20:20,22.6,17.5,991.1,988.7,10.0,4.3,0.0,0.0,000000,31.9,133
768056,2021-01-27,12:20:20,21.5,14.3,1015.6,1010.9,12.2,7.3,0.0,0.0,000000,70.1,45
760500,2021-01-27,12:20:20,4.9,2.3,1027.7,1018.4,25.8,1.4,0.0,0.0,000000,86.4,100
764591,2021-01-27,12:20:20,5.0,1.3,1021.4,1014.3,15.6,2.9,0.0,0.0,000000,93.5,358
764580,2021-01-27,12:20:20,7.6,3.5,1015.1,1015.6,13.6,5.4,0.0,0.0,000000,83.2,103
764593,2021-01-27,12:20:20,8.3,2.4,1006.3,1008.4,14.9,8.7,0.0,0.0,000000,50.5,76
762250,2021-01-27,12:20:20,3.5,-9.9,1003.0,1015.0,42.3,12.2,0.0,0.0,000000,4.2,57
762253,2021-01-27,12:20:20,0.3,-14.9,1011.9,1001.8,13.5,12.6,0.0,0.0,000000,41.2,163
769043,2021-01-27,12:20:20,22.0,17.3,1001.6,1003.2,13.9,9.0,0.0,0.0,000000,81.1,61
760013,2021-01-27,12:20:20,6.2,2.1,1015.0,1013.3,11.6,8.2,0.0,0.0,000000,51.7,270
767383,2021-01-27,12:20:20,20.7,17.4,1011.2,1014.1,11.7,16.9,0.0,0.0,000000,24.9,162
761180,2021-01-27,12:20:20,1.4,-14.2,1014.2,1012.0,41.5,10.6,0.0,0.0,000000,79.6,178
762580,2021-01-27,12:20:21,4.0,-4.7,1011.9,1016.8,12.5,3.9,0.0,0.0,000000,51.9,230
767410,2021-01-27,12:20:21,18.8,16.1,1013.9,1014.0,6.7,10.7,0.06,0.0,010000,50.7,339
766013,2021-01-27,12:20:21,11.1,6.5,1011.5,1006.9,16.1,8.4,0.0,0.0,000000,15.7,350
761180,2021-01-27,12:20:21,1.4,-12.1,1014.4,1012.0,41.5,10.6,0.0,0.0,000000,79.5,178
762555,2021-01-27,12:20:21,7.2,-0.8,993.0,993.2,14.1,7.9,0.0,0.0,000000,0.5,159
762550,2021-01-27,12:20:21,12.0,-5.3,1031.5,1013.9,38.0,3.2,0.0,0.0,000000,7.8,347
765710,2021-01-27,12:20:21,3.1,-7.7,968.8,1013.5,16.9,10.1,0.02,0.0,010000,50.5,339
764050,2021-01-27,12:20:21,3.1,-3.2,1011.9,1014.9,28.0,19.9,0.0,0.0,000000,29.6,209
763615,2021-01-27,12:20:21,4.9,-4.4,1013.4,1017.1,17.4,9.9,0.0,0.0,000000,94.0,256
766580,2021-01-27,12:20:21,13.0,-0.8,964.8,1009.9,17.7,7.5,0.0,0.0,000000,33.4,101
763993,2021-01-27,12:20:21,14.2,8.8,1009.5,1012.6,12.1,15.6,0.0,0.0,000000,29.8,275
764055,2021-01-27,12:20:21,3.6,-3.6,997.7,1004.6,18.4,11.0,0.0,0.0,000000,90.5,264
763943,2021-01-27,12:20:21,1.8,-1.0,1010.0,1009.9,13.5,14.0,0.42,0.0,010000,89.2,155
760013,2021-01-27,12:20:21,6.2,2.1,1015.0,1013.3,11.6,8.1,0.0,0.0,000000,51.7,270
763940,2021-01-27,12:20:21,2.8,-6.1,1009.0,1008.3,12.9,12.1,0.0,0.0,000000,75.6,354
763944,2021-01-27,12:20:21,3.7,2.0,1010.8,1012.6,11.2,7.6,0.0,0.0,000000,9.2,28
765560,2021-01-27,12:20:21,3.3,-5.7,910.2,1012.0,17.7,9.1,0.0,0.0,000000,33.6,2
766440,2021-01-27,12:20:21,17.3,10.4,1014.3,1017.0,11.4,15.6,0.02,0.0,010000,50.8,352
766443,2021-01-27,12:20:21,20.1,16.9,1007.6,1010.8,10.4,24.7,0.0,0.0,000000,49.8,222
761300,2021-01-27,12:20:21,-2.6,-12.5,1045.4,1022.1,39.2,5.6,0.0,0.0,100000,15.1,53
760754,2021-01-27,12:20:21,15.4,9.4,1023.9,1015.9,11.8,8.5,0.0,0.0,000000,82.4,56
764990,2021-01-27,12:20:21,10.6,7.4,1009.7,1018.1,42.5,7.8,0.0,0.0,000000,26.8,149
765773,2021-01-27,12:20:21,1.7,-10.0,1013.7,1009.5,13.2,8.1,0.0,0.0,000000,35.3,283
767383,2021-01-27,12:20:21,20.7,17.4,1011.2,1014.2,11.8,16.8,0.0,0.0,000000,24.9,162
765494,2021-01-27,12:20:21,17.7,16.0,987.4,1011.5,8.9,3.0,0.0,0.0,000000,90.0,7
763820,2021-01-27,12:20:21,4.0,-9.1,929.6,1015.3,13.8,6.8,0.01,0.0,010000,50.6,193
767500,2021-01-27,12:20:21,18.7,13.9,1013.1,1014.7,11.6,13.4,0.1,0.0,010000,50.4,107
765906,2021-01-27,12:20:21,20.3,15.7,1010.7,1010.6,11.7,11.6,0.11,0.0,010000,50.2,171
761510,2021-01-27,12:20:21,8.1,5.7,1005.7,1023.1,26.3,28.2,0.0,0.0,000000,89.8,150
765905,2021-01-27,12:20:21,20.2,9.4,1019.1,1014.8,11.6,10.6,0.0,0.0,000000,24.9,295
762250,2021-01-27,12:20:21,3.8,-9.9,1003.1,1015.0,42.2,12.1,0.0,0.0,000000,4.1,58
764915,2021-01-27,12:20:21,11.6,3.4,1011.9,1009.8,16.3,18.0,0.0,0.0,000000,5.3,212
763503,2021-01-27,12:20:21,8.5,2.6,1013.5,1008.5,11.5,14.6,0.22,0.0,010000,77.4,312
760610,2021-01-27,12:20:21,6.6,2.8,1003.2,1012.4,40.2,14.7,0.0,0.0,000000,6.1,247
765480,2021-01-27,12:20:21,14.4,10.4,1019.9,1023.1,13.4,2.0,0.0,0.0,000000,95.5,120
766133,2021-01-27,12:20:21,2.9,-9.6,1014.3,1011.8,13.6,5.2,0.0,0.0,000000,24.9,57
766655,2021-01-27,12:20:21,11.5,7.2,993.3,1013.4,14.2,6.1,0.25,0.0,010000,51.1,178
767433,2021-01-27,12:20:21,20.0,15.1,1006.1,1006.6,10.4,13.7,0.01,0.0,010000,99.2,242
766010,2021-01-27,12:20:21,5.9,2.6,1031.7,1016.0,16.0,3.1,0.0,0.0,000000,97.7,32
766546,2021-01-27,12:20:21,9.2,7.9,1001.4,1012.1,12.3,4.6,0.0,0.0,000000,32.8,191
763050,2021-01-27,12:20:21,10.9,6.1,1016.5,1017.1,16.8,3.9,0.0,0.0,000000,30.3,235
764591,2021-01-27,12:20:21,3.9,0.3,1021.5,1014.3,15.7,2.9,0.0,0.0,000000,93.5,358
761600,2021-01-27,12:20:21,6.0,-4.8,1000.6,1016.6,24.6,2.9,0.0,0.0,000000,14.4,20
765493,2021-01-27,12:20:21,16.0,12.8,1015.7,1012.7,9.2,15.5,0.0,0.0,000000,50.7,152
760053,2021-01-27,12:20:21,5.1,-4.4,1000.7,1020.8,16.6,3.8,0.0,0.0,000000,55.1,120
766127,2021-01-27,12:20:21,14.6,13.0,1014.2,1015.0,7.6,6.5,0.0,0.0,000000,81.4,336
762253,2021-01-27,12:20:21,0.3,-14.9,1012.0,1001.7,13.6,12.7,0.0,0.0,000000,41.2,163
763420,2021-01-27,12:20:21,4.3,-6.4,979.9,1016.5,18.9,6.6,0.01,0.0,010000,62.8,256
766790,2021-01-27,12:20:21,3.2,-10.4,780.4,1015.3,13.7,10.5,0.05,0.0,010000,57.3,32
768430,2021-01-27,12:20:21,13.5,6.9,952.8,1017.9,11.4,17.8,0.01,0.0,010000,90.1,334
767260,2021-01-27,12:20:21,15.1,-4.8,843.2,1012.6,15.1,0.6,0.0,0.0,000000,83.5,174
765390,2021-01-27,12:20:21,1.0,-6.2,847.1,1013.6,13.5,8.1,0.01,0.0,010000,59.9,29
760753,2021-01-27,12:20:21,3.5,-4.8,1005.1,1013.9,14.3,13.1,0.0,0.0,000000,84.1,324
766011,2021-01-27,12:20:21,7.0,3.9,1027.2,1013.5,15.2,4.5,0.0,0.0,000000,23.9,359
766753,2021-01-27,12:20:21,0.3,-8.3,1004.3,1014.1,10.8,5.1,0.0,0.0,000000,49.8,156
764580,2021-01-27,12:20:21,7.6,4.6,1015.1,1015.6,13.6,5.4,0.0,0.0,000000,83.2,103
765491,2021-01-27,12:20:21,12.2,8.5,1050.3,1034.8,9.8,6.4,0.0,0.0,000000,70.0,159
764593,2021-01-27,12:20:21,8.8,2.4,1006.3,1008.5,14.8,8.8,0.0,0.0,000000,50.5,76
764125,2021-01-27,12:20:21,4.9,-9.2,984.6,974.5,11.5,10.2,0.0,0.0,000000,66.9,352
766534,2021-01-27,12:20:21,10.6,4.2,996.1,1002.8,14.0,8.6,0.0,0.0,000000,49.7,339
766793,2021-01-27,12:20:21,5.6,-7.0,1007.0,1006.1,12.4,11.2,0.0,0.0,000000,66.9,35
764120,2021-01-27,12:20:21,6.3,-1.5,1012.3,1015.2,15.4,6.2,0.06,0.0,010000,50.1,169
764235,2021-01-27,12:20:21,1.9,-6.3,994.5,1018.7,18.8,4.0,0.0,0.0,000000,3.3,314
762530,2021-01-27,12:20:21,5.3,-2.7,1004.6,1017.6,18.4,6.7,0.01,0.0,010000,72.7,85
765255,2021-01-27,12:20:21,0.4,-15.1,992.0,1002.4,15.5,14.7,0.0,0.0,000000,84.7,58
768485,2021-01-27,12:20:21,21.3,13.2,1008.0,1005.6,11.2,9.8,0.0,0.0,000000,57.8,197
766850,2021-01-27,12:20:21,5.3,-6.0,787.6,1012.5,13.7,9.1,0.04,0.0,010000,50.6,43
766870,2021-01-27,12:20:21,10.7,8.3,873.6,1022.6,10.7,2.9,0.0,0.0,000000,31.1,235
767584,2021-01-27,12:20:21,6.0,0.2,1005.1,1004.0,12.1,8.2,0.0,0.0,000000,96.6,246
767502,2021-01-27,12:20:21,22.6,18.4,1012.2,1020.7,9.8,37.3,0.0,0.0,000000,16.9,23
767493,2021-01-27,12:20:21,22.2,17.0,1007.5,1012.9,9.9,19.1,0.0,0.0,000000,94.9,292
769043,2021-01-27,12:20:21,22.8,17.3,1001.6,1003.2,14.0,8.9,0.0,0.0,000000,81.2,61
768556,2021-01-27,12:20:21,23.1,16.6,1011.8,1016.4,15.1,11.6,0.0,0.0,000000,22.5,306
767441,2021-01-27,12:20:21,19.6,18.3,1005.5,1040.4,9.5,2.5,0.0,0.0,000000,3.6,69
766950,2021-01-27,12:20:21,17.3,12.5,1015.2,1017.1,9.9,11.0,0.02,0.0,010000,50.9,32
763900,2021-01-27,12:20:21,1.5,-5.5,823.5,1014.4,10.5,14.4,0.06,0.0,010000,62.7,162
762430,2021-01-27,12:20:21,5.3,-3.3,990.7,1020.0,14.6,11.7,0.04,0.0,010000,68.7,14
762863,2021-01-27,12:20:21,7.9,0.2,1002.7,1011.5,13.5,12.2,0.0,0.0,000000,71.0,211
768053,2021-01-27,12:20:21,21.3,17.5,991.2,988.8,10.0,4.3,0.0,0.0,000000,31.8,133
764056,2021-01-27,12:20:21,5.0,-5.4,1013.7,1011.5,9.0,16.5,0.0,0.0,000000,5.2,244
760500,2021-01-27,12:20:21,5.5,2.3,1027.7,1018.5,25.7,1.4,0.0,0.0,000000,86.3,100
766250,2021-01-27,12:20:21,8.4,-1.2,899.2,985.3,11.5,13.7,0.02,0.0,010000,82.3,286
766920,2021-01-27,12:20:21,20.1,16.8,1020.0,1022.2,4.7,11.3,0.0,0.0,000000,31.4,138
768056,2021-01-27,12:20:21,22.5,14.3,1015.6,1011.0,12.1,7.4,0.0,0.0,000000,70.2,45
766913,2021-01-27,12:20:21,17.9,13.7,1014.4,1008.4,10.0,17.6,0.15,0.0,010000,50.2,127
766910,2021-01-27,12:20:21,15.7,11.6,1012.4,1014.6,9.4,17.2,0.0,0.0,000000,51.2,133
767500,2021-01-27,12:20:50,17.7,15.0,1013.1,1014.6,11.3,13.5,0.1,0.0,010000,63.8,81
767502,2021-01-27,12:20:50,23.7,17.7,1012.3,1020.7,10.6,34.5,0.0,0.0,000000,16.2,329
767493,2021-01-27,12:20:50,21.0,16.9,1007.5,1013.5,10.6,18.1,0.0,0.0,000000,85.4,23
766010,2021-01-27,12:20:50,10.1,7.8,1031.5,1016.0,17.6,4.9,0.0,0.0,000000,26.0,144
761600,2021-01-27,12:20:50,6.7,-5.8,1001.7,1016.6,25.2,3.4,0.0,0.0,000000,90.2,189
766011,2021-01-27,12:20:50,8.1,6.1,1025.5,1013.4,15.8,5.1,0.0,0.0,000000,23.9,213
760053,2021-01-27,12:20:50,4.1,-6.9,1002.2,1020.6,17.9,3.8,0.0,0.0,000000,8.8,352
765494,2021-01-27,12:20:50,17.4,16.0,987.5,1011.1,8.1,2.4,0.0,0.0,000000,69.8,303
765493,2021-01-27,12:20:50,16.8,12.8,1016.1,1013.0,9.7,15.0,0.0,0.0,000000,51.7,40
765491,2021-01-27,12:20:50,11.8,8.5,1050.9,1034.9,10.8,5.8,0.0,0.0,000000,42.2,200
766546,2021-01-27,12:20:50,13.4,11.9,1006.4,1002.1,12.0,4.6,0.0,0.0,000000,41.3,144
765773,2021-01-27,12:20:50,7.8,-2.4,1013.7,1009.2,13.2,9.1,0.0,0.0,000000,22.1,27
766753,2021-01-27,12:20:50,0.3,-8.3,1004.7,1014.1,9.5,6.3,0.0,0.0,000000,46.5,85
761180,2021-01-27,12:20:50,2.2,-10.9,1015.1,1011.9,40.0,10.5,0.0,0.0,000000,28.8,137
760500,2021-01-27,12:20:50,5.7,3.8,1027.1,1018.4,25.3,1.0,0.0,0.0,000000,36.5,7
766580,2021-01-27,12:20:50,9.7,-4.2,964.8,1009.9,17.3,8.3,0.0,0.0,000000,35.4,186
766440,2021-01-27,12:20:50,17.4,10.3,1014.3,1017.1,11.2,14.0,0.02,0.0,010000,50.0,119
764235,2021-01-27,12:20:50,1.4,-8.7,995.5,1018.7,19.1,6.5,0.0,0.0,000000,87.2,96
